Entry	Entry name
Q60331	GATD_METJA
Q60325	GATE_METJA
Q58337	GCH1L_METJA
Q57609	GCH3_METJA
Q58647	GGGPS_METJA
Q57952	GGR_METJA
Q59001	GLGA_METJA
Q58500	GLMM_METJA
Q58815	GLMS_METJA
Q58501	GLMU_METJA
Q60182	GLN1A_METJA
Q58992	GLYA_METJA
Q58731	GMHA_METJA
Q58020	GSA_METJA
Q58970	GUAAA_METJA
Q58531	GUAAB_METJA
Q58083	H669_METJA
Q58409	HACA_METJA
Q58667	HACB_METJA
Q58175	HCP_METJA
P60200	HDRA_METJA
Q58153	HDRB1_METJA
Q58273	HDRB2_METJA
Q58154	HDRC1_METJA
Q58274	HDRC2_METJA
Q58524	HELS_METJA
Q57742	HELX_METJA
Q60172	HEM1_METJA
Q60178	HEM2_METJA
Q57989	HEM3_METJA
Q58401	HEM4_METJA
Q58157	HEMTB_METJA
Q58824	HERA_METJA
Q58526	HFLX_METJA
Q58601	HIS1_METJA
Q57750	HIS2_METJA
Q58825	HIS3_METJA
Q58927	HIS4_METJA
Q57929	HIS5_METJA
Q57854	HIS6_METJA
Q58109	HIS7_METJA
Q58365	HIS8_METJA
Q58851	HISX_METJA
Q57632	HJA1_METJA
Q58342	HJA2_METJA
Q58655	HJA3_METJA
Q60264	HJA4_METJA
Q57920	HJC_METJA
Q58116	HMDH_METJA
Q58125	HMDX_METJA
Q58734	HMDY_METJA
Q58194	HMD_METJA
Q58036	HMPTM_METJA
Q59041	HMVA_METJA
Q59049	HPRT_METJA
Q57733	HSPS_METJA
Q59076	HTPX_METJA
Q57667	HYPA_METJA
Q57884	HYPB_METJA
Q58123	HYPF_METJA
Q58272	IDI2_METJA
Q58270	IDSA_METJA
Q57887	IF1A_METJA
Q57581	IF2A_METJA
Q57562	IF2B_METJA
Q58657	IF2G_METJA
Q57710	IF2P_METJA
Q58625	IF5A_METJA
Q60357	IF6_METJA
Q57725	ILVB_METJA
Q58938	ILVC_METJA
Q58672	ILVD_METJA
Q58414	ILVE_METJA
Q57625	ILVH_METJA
Q59011	IMDH_METJA
Q60352	IPK_METJA
Q58141	ISF1_METJA
Q58483	ISF2_METJA
Q58999	K6PF_METJA
Q58450	KAD6_METJA
P43409	KADA_METJA
Q58530	KAE1B_METJA
Q58071	KCY_METJA
Q58504	KHSE_METJA
Q57724	KORA_METJA
Q57957	KORB_METJA
Q57956	KORC_METJA
Q58761	KPRS_METJA
Q57572	KPYK_METJA
Q57741	KTHY_METJA
Q58806	LADH_METJA
Q58971	LEMA_METJA
Q58595	LEU1_METJA
Q58130	LEU3_METJA
P81291	LEUC_METJA
Q58673	LEUD_METJA
Q58664	LIVF_METJA
Q58663	LIVG_METJA
Q58665	LIVH_METJA
Q58666	LIVM_METJA
Q58812	LONB_METJA
Q57976	M556_METJA
Q57842	MANB_METJA
Q58725	MAP2_METJA
Q59030	MCH_METJA
Q58256	MCRA_METJA
Q58252	MCRB_METJA
Q58254	MCRC_METJA
Q58253	MCRD_METJA
Q58255	MCRG_METJA
Q57582	MCRW_METJA
Q60391	MCRX_METJA
Q60390	MCRY_METJA
Q60387	MCRZ_METJA
Q60176	MDH_METJA
Q58929	MER_METJA
Q58868	METE_METJA
Q58605	METK_METJA
Q60358	MFNA_METJA
Q58499	MFNB_METJA
Q58097	MFNC_METJA
Q58225	MFND_METJA
Q57900	MFNE_METJA
Q58250	MFNF_METJA
Q57604	MJK1_METJA
Q58752	MJK2_METJA
Q58234	MOAA_METJA
Q57631	MOAB_METJA
Q58535	MOAC_METJA
Q59057	MOBA_METJA
Q58720	MOBB_METJA
Q58185	MPTA_METJA
Q58247	MPTB_METJA
Q57851	MPTD_METJA
Q59028	MPTE_METJA
Q58037	MPTN_METJA
Q58719	MRE11_METJA
Q58543	MSMJL_METJA
Q57634	MSMJS_METJA
Q57983	MT51_METJA
Q58600	MT52_METJA
Q58441	MTD_METJA
Q60367	MTIP_METJA
Q58392	MTM1_METJA
Q58843	MTM2_METJA
Q58015	MTM3_METJA
Q58724	MTM4_METJA
Q58893	MTM5_METJA
Q58606	MTM6_METJA
Q57896	MTNA_METJA
Q58261	MTRA_METJA
Q58260	MTRB_METJA
Q58259	MTRC_METJA
Q58258	MTRD_METJA
Q58257	MTRE_METJA
Q58262	MTRF_METJA
Q58263	MTRG_METJA
Q58264	MTRH_METJA
Q58487	MVK_METJA
Q57603	MVP_METJA
Q57728	NAC_METJA
Q57850	NADA_METJA
Q57916	NADC_METJA
Q58747	NADE_METJA
Q57961	NADM_METJA
Q60362	NAH1_METJA
Q58916	NAH2_METJA
Q58671	NAH3_METJA
Q58065	NAOX_METJA
Q57709	NCPP_METJA
Q58661	NDK_METJA
Q57977	NEP1_METJA
Q58289	NIFH_METJA
Q57969	NIKR_METJA
Q58981	NNR_METJA
Q58869	NOB1_METJA
P81303	NOP10_METJA
Q58327	NPPNK_METJA
Q57623	NRPR_METJA
Q57679	IXTPA_METJA
Q58954	NTPTH_METJA
Q57678	NUCS_METJA
Q58658	NURA_METJA
Q58447	NUSA_METJA
Q58134	OGG1_METJA
Q58924	OGT_METJA
Q58291	OTC_METJA
Q58346	P936_METJA
Q58576	PAN_METJA
Q57662	PASYA_METJA
Q58378	PATS_METJA
Q57605	PC2DH_METJA
Q57697	PCNA_METJA
Q57764	PDAD_METJA
Q58090	PDXS_METJA
Q59055	PDXT_METJA
Q57638	PELO_METJA
Q58362	PFDA1_METJA
Q58064	PFDA2_METJA
Q58394	PFDB_METJA
Q58877	PGK2_METJA
Q58058	PGK_METJA
Q58054	PHEA_METJA
Q58644	PHI_METJA
Q58415	PHOU_METJA
Q57636	PIMT_METJA
Q58379	POK_METJA
Q57715	PORA_METJA
Q57714	PORB_METJA
Q57717	PORC_METJA
Q57716	PORD_METJA
Q58025	PPAC_METJA
Q57962	PPSA_METJA
Q58112	PRIL_METJA
Q58249	PRIS_METJA
Q58711	PRNK_METJA
Q58889	PRS2_METJA
Q60177	PSA_METJA
Q58634	PSB_METJA
Q57703	PSLS_METJA
Q58609	PSS_METJA
Q58419	PSTA_METJA
Q58418	PSTB_METJA
Q58420	PSTC_METJA
Q58933	PSTK_METJA
Q58421	PSTS_METJA
Q60363	PTH_METJA
Q57615	PTR1_METJA
Q58133	PTR2_METJA
Q57657	PUR1_METJA
Q58347	PUR2_METJA
Q57656	PUR5_METJA
Q58987	PUR7_METJA
Q58339	PUR8_METJA
Q57981	PURA_METJA
Q58033	PURE_METJA
Q58660	PURL_METJA
Q58043	PURO_METJA
Q57600	PURP_METJA
Q59042	PURQ_METJA
Q58988	PURS_METJA
Q58881	PURT_METJA
Q60346	PUS10_METJA
Q58626	PYCA_METJA
Q58628	PYCB_METJA
Q58976	PYRB_METJA
Q58885	PYRC_METJA
Q58070	PYRDB_METJA
Q59040	PYREL_METJA
Q58509	PYRE_METJA
Q57700	PYRF_METJA
Q58574	PYRG_METJA
Q58656	PYRH_METJA
Q58801	PYRI_METJA
Q58841	PYRK_METJA
Q58742	QUEC_METJA
Q58668	QUED_METJA
Q59039	QUEE_METJA
Q57586	R15PI_METJA
Q58718	RAD50_METJA
Q49593	RADA_METJA
Q57702	RADB_METJA
Q58632	RBL_METJA
Q58387	RECJ_METJA
Q60373	RELB1_METJA
P0CW76	RELB2_METJA
P0CL56	RELB3_METJA
Q58572	RELB4_METJA
Q60374	RELE1_METJA
Q58319	RELE2_METJA
Q58503	RELE3_METJA
Q58573	RELE4_METJA
Q58239	RF1_METJA
Q58822	RFAPS_METJA
Q58294	RFCL_METJA
Q58817	RFCS_METJA
Q58907	RGYR_METJA
Q58085	RIB7_METJA
Q60364	RIBB_METJA
Q58579	RIBL_METJA
Q60365	RIFK_METJA
Q57886	RIO1_METJA
Q58473	RIO2_METJA
Q57751	RISB_METJA
Q58584	RISC_METJA
Q57963	RL10E_METJA
P54049	RL10_METJA
P54030	RL11_METJA
P54048	RL12_METJA
P54023	RL13_METJA
P54054	RL14E_METJA
P54037	RL14_METJA
P54060	RL15E_METJA
P54047	RL15_METJA
P54052	RL18A_METJA
P54022	RL18E_METJA
P54044	RL18_METJA
P54043	RL19E_METJA
P54050	RL1_METJA
P54013	RL21_METJA
P54033	RL22_METJA
P54016	RL23_METJA
P54064	RL24E_METJA
P54038	RL24_METJA
P54035	RL29_METJA
P54017	RL2_METJA
P54061	RL30E_METJA
P54046	RL30_METJA
P54009	RL31_METJA
P54010	RL32_METJA
P54053	RL34_METJA
P54051	RL37A_METJA
P54011	RL37_METJA
P54056	RL39_METJA
P54014	RL3_METJA
P54058	RL40_METJA
P54025	RL41_METJA
P54027	RL44E_METJA
P54015	RL4_METJA
P54040	RL5_METJA
P54042	RL6_METJA
P54066	RL7A_METJA
Q58771	RLME_METJA
Q57599	RNH2_METJA
Q58271	RNJ_METJA
Q57903	RNP1_METJA
Q57917	RNP2_METJA
Q58539	RNP3_METJA
Q58372	RNP4_METJA
Q58897	RNZ_METJA
Q58559	RPA_METJA
Q58093	RPE_METJA
Q58998	RPIA_METJA
Q58445	RPOA1_METJA
Q58446	RPOA2_METJA
Q60181	RPOB1_METJA
Q58444	RPOB2_METJA
Q57648	RPOD_METJA
Q57840	RPOE1_METJA
Q58443	RPOH_METJA
Q58785	RPOI_METJA
Q57650	RPOK_METJA
Q57832	RPOL_METJA
Q57649	RPON_METJA
P59283	RPOP_METJA
P54029	RS10_METJA
P54021	RS11_METJA
P54062	RS12_METJA
P54019	RS13_METJA
P54110	RS14Z_METJA
P54012	RS15_METJA
P54026	RS17E_METJA
P54036	RS17_METJA
P54057	RS19E_METJA
P54018	RS19_METJA
P54032	RS24_METJA
P54031	RS27A_METJA
P54028	RS27_METJA
P54065	RS28_METJA
P54109	RS2_METJA
P54059	RS3A_METJA
P54034	RS3_METJA
P54039	RS4E_METJA
P54020	RS4_METJA
P54045	RS5_METJA
P54067	RS6E_METJA
P54063	RS7_METJA
P54055	RS8E_METJA
P54041	RS8_METJA
P54024	RS9_METJA
Q58435	RSMA_METJA
Q60335	RTCA_METJA
Q58095	RTCB_METJA
Q58018	THI4_METJA
Q58145	RUBR1_METJA
Q58150	RUBR2_METJA
Q58144	RUBY_METJA
Q58783	SAHH_METJA
Q59045	SALL_METJA
Q58011	SDO1_METJA
Q57575	SECD_METJA
Q57817	SECE_METJA
Q58650	SECF_METJA
P60460	SECG_METJA
Q60175	SECY_METJA
Q57918	SELB_METJA
P60819	SELD_METJA
Q59054	SEPS_METJA
Q58424	SERA_METJA
Q58989	SERB_METJA
Q59037	SMC_METJA
Q58151	SOR_METJA
Q58027	SPCS_METJA
Q57761	SPEE_METJA
Q57763	SPEH_METJA
Q59072	SPSS_METJA
Q57839	SPT4_METJA
Q57818	SPT5_METJA
Q58440	SRP19_METJA
Q57565	SRP54_METJA
Q57663	SUCC_METJA
Q58643	SUCD_METJA
Q57902	SUI1_METJA
Q58375	SUMT_METJA
Q57979	SURE_METJA
Q57984	SYA_METJA
Q58950	SYDND_METJA
Q58772	SYE_METJA
Q57911	SYFA_METJA
Q58508	SYFB_METJA
Q57681	SYG_METJA
Q58406	SYH_METJA
Q58357	SYI_METJA
Q57959	SYK_METJA
Q58050	SYL_METJA
Q58659	SYM_METJA
Q58635	SYP_METJA
Q57689	SYR_METJA
Q58477	SYS2_METJA
Q58597	SYT_METJA
Q58413	SYV_METJA
Q58810	SYW_METJA
Q57834	SYY_METJA
Q60297	T1MH_METJA
Q60295	T1RH_METJA
Q57594	T1S1_METJA
Q60296	T1SH_METJA
Q58391	T2M1_METJA
Q58844	T2M2_METJA
Q58017	T2M3_METJA
Q58723	T2M4_METJA
Q58895	T2M5_METJA
P81326	T2M6_METJA
Q58370	TAL_METJA
Q57930	TBP_METJA
Q58146	TDXH_METJA
Q58192	TF2B_METJA
Q58187	TFE_METJA
Q58548	TFS_METJA
Q58432	THIC_METJA
Q57688	THIDN_METJA
Q58341	THII_METJA
Q60337	THIL_METJA
Q57755	THIO_METJA
Q58001	THIRX_METJA
Q58963	THPR_METJA
Q58860	THRC_METJA
Q58405	THS_METJA
Q58495	TIAS_METJA
Q58092	TKTC_METJA
Q58094	TKTN_METJA
Q58120	TMG10_METJA
Q58167	TMPS_METJA
Q59046	TOP1_METJA
Q57815	TOP6A_METJA
Q58434	TOP6B_METJA
Q58923	TPIS_METJA
Q58505	TRKA_METJA
Q57880	TRM14_METJA
Q58356	TRM1_METJA
Q60343	TRM4_METJA
Q58780	TRM56_METJA
Q58293	TRM5B_METJA
Q57598	TRMI_METJA
Q59034	TRMY_METJA
Q60180	TRPA_METJA
Q60179	TRPB_METJA
Q58328	TRPC_METJA
Q57686	TRPD_METJA
Q58475	TRPE_METJA
Q57893	TRPF_METJA
Q57690	TRPG_METJA
Q59069	TRUA_METJA
Q57612	TRUB_METJA
Q58008	TRUD1_METJA
Q58759	TRUD2_METJA
Q58931	TRXB_METJA
Q60369	TSAC_METJA
Q58118	TSR3_METJA
Q58690	TTDA_METJA
Q58034	TTDB_METJA
Q57931	TYSY_METJA
Q57705	TYW1_METJA
Q58952	TYW2_METJA
Q58905	TYW3_METJA
Q57566	UBIX_METJA
Q58767	UPPS_METJA
P0CW37	VAPB1_METJA
Q58385	VAPB2_METJA
Q58522	VAPB3_METJA
P0CW38	VAPB4_METJA
P0CW39	VAPB5_METJA
Q58324	VAPC1_METJA
Q58384	VAPC2_METJA
Q58521	VAPC3_METJA
Q58716	VAPC4_METJA
Q60288	VAPC6_METJA
Q57670	VATA_METJA
Q57669	VATB_METJA
Q57672	VATC_METJA
Q58032	VATD_METJA
Q57673	VATE_METJA
Q57671	VATF_METJA
Q57675	VATI_METJA
Q58592	VHUA_METJA
Q58593	VHUB_METJA
P81334	VHUD_METJA
Q58591	VHUG_METJA
P81335	VHUU_METJA
Q58899	WECB_METJA
Q57871	WECC_METJA
Q58586	WTPA_METJA
Q58763	WTPB_METJA
Q58762	WTPC_METJA
Q60312	Y002_METJA
Q60313	Y003_METJA
Q60315	Y004_METJA
Q60314	Y006_METJA
Q60318	Y007_METJA
Q60319	Y008_METJA
Q60320	Y009_METJA
Q60327	Y011_METJA
Q60328	Y012_METJA
Q60321	Y013_METJA
Q60329	Y014_METJA
Q60330	Y015_METJA
Q60322	Y016_METJA
Q60323	Y017_METJA
Q60324	Y018_METJA
Q60332	Y021_METJA
Q60333	Y023_METJA
Q60356	Y033_METJA
Q60349	Y034_METJA
Q60350	Y035_METJA
Q60344	Y037_METJA
Q60345	Y038_METJA
Q60351	Y039_METJA
Q60347	Y042_METJA
Q60348	Y043_METJA
Q60353	Y045_METJA
Q60354	Y046_METJA
Q60355	Y047_METJA
P81302	Y04A_METJA
Q60359	Y052_METJA
Q60360	Y053_METJA
Q60361	Y054_METJA
Q60366	Y058_METJA
Q60381	Y059_METJA
Q60375	Y063_METJA
Q60376	Y064_METJA
Q60370	Y065_METJA
Q60377	Y066_METJA
Q60371	Y067_METJA
Q60372	Y068_METJA
Q60378	Y072_METJA
Q60379	Y073_METJA
Q60380	Y074_METJA
Q60388	Y075_METJA
Q60383	Y076_METJA
Q60384	Y077_METJA
Q60385	Y078_METJA
Q60389	Y079_METJA
Q60386	Y080_METJA
Q60392	Y084_METJA
Q57550	Y085_METJA
Q57551	Y086_METJA
Q57552	Y087_METJA
Q57553	Y088_METJA
Q57554	Y089_METJA
Q57555	Y090_METJA
Q57556	Y091_METJA
Q57557	Y092_METJA
Q57558	Y093_METJA
Q57559	Y094_METJA
Q57560	Y095_METJA
Q57561	Y096_METJA
Q58410	Y1004_METJA
Q58411	Y1005_METJA
Q58412	Y1006_METJA
Q57564	Y100_METJA
Q58416	Y1010_METJA
Q58417	Y1011_METJA
Q58422	Y1016_METJA
Q58423	Y1017_METJA
Q58426	Y1020_METJA
Q58427	Y1021_METJA
Q58429	Y1023_METJA
Q58430	Y1024_METJA
Q58433	Y1027_METJA
Q58437	Y1031_METJA
Q58438	Y1032_METJA
Q58442	Y1036_METJA
Q57567	Y103_METJA
Q58449	Y1049_METJA
Q57568	Y104_METJA
Q58451	Y1051_METJA
Q58452	Y1052_METJA
Q58453	Y1053_METJA
Q58454	Y1054_METJA
Q58455	Y1055_METJA
Q58457	Y1057_METJA
Q58458	Y1058_METJA
Q58459	Y1059_METJA
Q57569	Y105_METJA
Q58460	Y1060_METJA
Q58461	Y1061_METJA
Q58462	Y1062_METJA
Q58463	Y1063_METJA
Q58464	Y1064_METJA
Q58465	Y1065_METJA
Q58466	Y1066_METJA
Q58467	Y1068_METJA
Q58469	Y1069_METJA
Q57570	Y106_METJA
Q58470	Y1070_METJA
Q58471	Y1071_METJA
Q58472	Y1072_METJA
Q58474	Y1074_METJA
Q58476	Y1076_METJA
Q58478	Y1078_METJA
Q58479	Y1079_METJA
Q57571	Y107_METJA
Q58480	Y1080_METJA
Q58481	Y1081_METJA
Q58482	Y1082_METJA
Q58485	Y1085_METJA
Q58486	Y1086_METJA
Q58489	Y1089_METJA
Q58492	Y1092_METJA
Q58493	NIFB_METJA
Q58494	Y1094_METJA
Q58498	Y1098_METJA
Q58506	Y1106_METJA
Q58507	Y1107_METJA
Q57574	Y110_METJA
Q58510	Y1110_METJA
Q58513	Y1113_METJA
Q58514	Y1114_METJA
Q58515	Y1115_METJA
Q58518	Y1118_METJA
Q58520	Y1120_METJA
Q58523	Y1123_METJA
Q58525	Y1125_METJA
Q58527	Y1127_METJA
Q58528	Y1128_METJA
Q58529	Y1129_METJA
Q58532	Y1132_METJA
Q58533	Y1133_METJA
Q58534	Y1134_METJA
Q58536	Y1136_METJA
Q58537	Y1137_METJA
Q58538	Y1138_METJA
Q58541	Y1141_METJA
Q58545	Y1145_METJA
Q58547	Y1147_METJA
Q57578	Y114_METJA
Q58550	Y1150_METJA
Q58551	Y1151_METJA
Q58552	Y1152_METJA
Q58553	Y1153_METJA
Q58554	Y1154_METJA
Q58555	Y1155_METJA
Q58556	Y1156_METJA
Q58558	Y1157_METJA
Q58557	Y1158_METJA
Q57579	Y115_METJA
Q58561	Y1161_METJA
Q58562	Y1162_METJA
Q58563	Y1163_METJA
Q58564	Y1164_METJA
Q58570	Y1170_METJA
Q58578	Y1177_METJA
Q58577	Y1178_METJA
Q58580	Y1180_METJA
Q58581	Y1181_METJA
Q58582	Y1182_METJA
Q58583	Y1183_METJA
Q58585	Y1185_METJA
Q58588	Y1187_METJA
Q58587	Y1188_METJA
Q58589	Y1189_METJA
Q58596	Y1196_METJA
Q58598	Y1198_METJA
Q58599	Y1199_METJA
Q57583	Y119_METJA
Q58602	Y1205_METJA
Q58604	Y1207_METJA
Q57584	Y120_METJA
Q58607	Y1210_METJA
Q58608	Y1211_METJA
Q58610	Y1213_METJA
Q58611	Y1214_METJA
Q58612	Y1215_METJA
Q58613	Y1216_METJA
Q58614	Y1217_METJA
Q58615	Y1218_METJA
Q58616	Y1219_METJA
Q57585	Y121_METJA
Q58617	Y1220_METJA
Q58618	Y1221_METJA
Q58619	Y1222_METJA
Q58620	Y1223_METJA
Q58621	Y1224_METJA
Q58622	Y1225_METJA
Q58623	Y1226_METJA
Q58624	Y1227_METJA
Q58627	Y1230_METJA
Q58629	Y1232_METJA
Q58630	Y1233_METJA
Q58633	Y1236_METJA
Q58636	Y1239_METJA
Q57587	Y123_METJA
Q58637	Y1240_METJA
Q58638	Y1241_METJA
Q58639	Y1242_METJA
Q58640	Y1243_METJA
Q58641	Y1244_METJA
Q58642	Y1245_METJA
Q58645	Y1248_METJA
Q57588	Y124_METJA
Q58649	Y1251_METJA
Q58648	Y1252_METJA
Q58651	Y1254_METJA
Q58652	Y1255_METJA
Q58654	Y1257_METJA
Q57589	Y125_METJA
Q58662	Y1266_METJA
Q57590	Y126_METJA
Q58674	Y1278_METJA
Q58675	Y1279_METJA
Q57591	Y127_METJA
Q58676	Y1280_METJA
Q58677	Y1281_METJA
Q58678	Y1282_METJA
Q58679	Y1283_METJA
Q58680	Y1284_METJA
Q58681	Y1285_METJA
Q58682	Y1286_METJA
Q58683	Y1287_METJA
Q58684	Y1288_METJA
Q58685	Y1289_METJA
Q57592	Y128_METJA
Q58686	Y1290_METJA
Q58687	Y1291_METJA
Q58688	Y1292_METJA
Q58689	Y1293_METJA
Q58691	Y1295_METJA
Q57593	Y129_METJA
Q58697	Y1301_METJA
Q58698	Y1302_METJA
Q58699	Y1303_METJA
Q58700	Y1304_METJA
Q58701	Y1305_METJA
Q58702	Y1306_METJA
Q58703	Y1307_METJA
Q58704	Y1308_METJA
Q58705	Y1309_METJA
Q58706	Y1310_METJA
Q58707	Y1311_METJA
Q58708	Y1312_METJA
Q58709	Y1313_METJA
Q58712	Y1316_METJA
Q58713	Y1317_METJA
Q58714	Y1318_METJA
Q58715	Y1319_METJA
Q57595	Y131_METJA
Q58717	Y1321_METJA
Q58721	Y1325_METJA
Q58722	Y1326_METJA
Q57596	Y132_METJA
Q58726	Y1330_METJA
Q58727	Y1331_METJA
Q58728	Y1332_METJA
Q58729	Y1333_METJA
Q58730	Y1334_METJA
Q58732	Y1336_METJA
Q58733	Y1337_METJA
Q58735	Y1339_METJA
Q57597	Y133_METJA
Q58736	Y1340_METJA
Q58737	Y1341_METJA
Q58738	Y1342_METJA
Q58739	Y1343_METJA
Q58740	Y1344_METJA
Q58741	Y1345_METJA
Q58743	Y1348_METJA
Q58744	Y1349_METJA
Q58745	Y1350_METJA
Q58749	Y1354_METJA
Q58750	Y1355_METJA
Q58751	Y1356_METJA
Q58753	Y1358_METJA
Q58754	Y1359_METJA
Q58755	Y1360_METJA
Q58756	Y1361_METJA
Q58757	Y1362_METJA
Q58758	Y1363_METJA
Q58760	Y1365_METJA
Q58764	Y1369_METJA
Q58765	Y1370_METJA
Q58766	Y1371_METJA
Q58768	Y1373_METJA
Q58769	Y1374_METJA
Q58770	Y1375_METJA
Q58774	Y1379_METJA
Q57601	Y137_METJA
Q58775	Y1380_METJA
Q58777	Y1382_METJA
Q58778	Y1383_METJA
Q58779	Y1384_METJA
Q58781	Y1386_METJA
Q58782	Y1387_METJA
Q58784	Y1389_METJA
Q57602	Y138_METJA
Q58788	Y1393_METJA
Q58789	Y1394_METJA
